id_calendario,id_forma_pagamento,id_passageiro,id_origem,id_destino,valor_receita,hora_compra,id_evento
49,1,575,12,28,7.36,13:50:48.677158,
186,1,1255,27,18,16.53,20:03:24.869959,
189,1,138,13,27,15.97,00:26:35.68468,
259,1,987,20,26,11.24,01:33:00.56104,
189,1,1273,18,14,8.38,14:41:52.919508,985
49,1,964,23,26,19.90,22:10:24.825997,
49,1,654,27,19,4.25,19:48:06.391793,
259,1,875,23,16,8.84,14:10:47.005602,
186,1,138,27,19,4.25,04:01:10.387274,
97,1,982,30,19,11.52,00:28:24.130912,
81,1,721,29,18,17.51,04:56:00.021872,
49,1,649,16,22,9.17,10:53:54.658719,
81,1,1125,29,21,15.81,00:32:40.809666,
3,1,935,22,30,16.47,00:17:40.119887,
3,1,534,16,30,12.17,00:13:40.195806,
259,1,86,12,21,19.70,10:09:09.586364,
49,1,1051,15,18,14.13,00:38:34.948958,
3,1,1403,25,14,6.17,01:55:59.117853,1922
81,1,1126,12,29,17.99,05:59:16.675141,
49,1,609,29,29,7.78,17:04:35.190685,
97,1,278,17,23,14.31,03:24:09.078168,
3,1,246,22,22,9.56,09:53:15.992141,
186,1,688,30,30,10.91,23:04:52.209032,
3,1,144,12,21,15.66,08:51:54.648962,
97,1,297,16,21,5.04,02:14:04.348048,
121,1,1359,13,14,14.41,17:00:48.012763,
186,1,213,17,28,10.89,02:51:35.288782,
3,1,947,13,24,4.58,23:06:19.949674,
186,1,997,28,14,16.37,09:05:20.141209,
189,1,622,16,20,10.11,16:05:48.04405,
121,1,142,18,14,4.91,02:18:42.910661,
121,1,924,17,26,4.68,01:46:43.296296,
189,1,356,25,14,6.17,14:52:25.356811,1922
97,1,512,14,16,12.22,16:26:18.787567,
81,1,1237,12,28,7.36,08:28:16.489361,
81,1,1174,19,22,13.99,04:07:36.227838,
97,1,1145,19,25,19.71,11:24:36.098718,
49,1,1203,17,24,13.55,19:38:19.962712,
121,1,193,12,14,10.05,01:03:33.756895,488
259,1,1296,20,17,9.78,14:47:18.925372,
186,1,1283,13,29,10.22,07:44:27.364678,
81,1,1179,16,19,15.98,19:23:59.732547,
49,1,341,27,22,16.19,11:05:53.109426,
186,1,789,26,26,16.55,16:46:15.621219,
259,1,993,29,21,15.62,18:09:17.509905,
189,1,740,17,12,6.72,01:25:25.369093,
186,1,756,25,14,6.17,23:05:50.832985,1922
3,1,342,23,22,7.77,02:08:20.126729,
186,1,1222,30,30,19.03,04:50:01.217707,
189,1,494,26,23,12.93,13:37:25.690903,
81,1,897,28,13,16.51,00:19:10.627644,
259,1,1201,12,12,16.22,13:45:42.241697,1799
186,1,174,14,25,9.59,16:40:03.061422,
186,1,318,21,22,12.97,20:08:20.398012,
259,1,886,23,18,6.31,06:10:52.21794,
259,1,1297,25,22,19.06,17:23:45.002853,
189,1,190,26,29,9.93,12:01:34.38883,
81,1,424,11,16,3.40,05:21:29.618407,
49,1,701,12,20,4.97,20:18:20.456565,
49,1,1363,28,14,9.18,14:37:22.706716,
186,1,178,16,19,16.61,18:26:38.10672,
186,1,556,11,12,12.84,06:16:53.827146,487
189,1,889,26,16,6.35,15:48:38.172463,
259,1,344,16,19,13.01,20:06:45.313092,
189,1,426,11,15,8.64,07:14:53.420415,
97,1,805,17,24,13.44,14:04:58.915637,
81,1,1256,26,13,16.09,21:37:34.764243,
49,1,510,11,19,9.94,01:35:29.860106,
186,1,508,30,14,16.30,19:39:09.474903,
259,1,866,18,30,19.94,12:00:44.29431,
259,1,983,29,11,8.76,18:40:02.039618,
189,1,859,17,22,9.22,15:23:43.821925,
49,1,631,30,29,19.08,16:57:58.708347,
81,1,115,11,25,19.63,16:56:17.333555,
186,1,335,17,29,12.97,14:21:34.525037,
49,1,140,25,14,6.17,23:31:41.623247,1922
121,1,249,18,13,8.94,09:39:41.388365,
186,1,917,16,12,13.89,07:04:39.67125,1794
81,1,899,19,25,19.71,22:18:11.781494,
49,1,858,15,18,11.66,18:19:53.704271,
3,1,808,13,19,14.94,14:09:42.785017,
81,1,260,19,24,15.00,19:52:24.229128,
121,1,889,25,14,6.17,04:09:24.731383,1922
81,1,532,12,23,6.95,04:16:47.664526,
81,1,475,22,19,19.08,06:41:01.07453,1811
259,1,103,27,28,3.41,01:34:54.536697,
3,1,367,26,13,16.09,04:35:07.906068,
186,1,214,14,16,11.05,22:36:16.164157,
81,1,1199,20,26,12.80,22:23:12.982788,
81,1,995,18,29,14.77,12:14:10.877798,
186,1,1140,26,28,5.88,20:44:46.926721,
81,1,146,22,22,9.56,18:04:53.577519,
189,1,1225,16,12,13.89,09:53:47.475264,1794
186,1,1331,21,20,9.21,11:16:14.840518,
3,1,1131,18,28,9.63,10:13:08.021033,
189,1,925,15,18,14.13,05:50:38.700058,
97,1,271,25,14,6.17,10:50:04.431504,1922
49,1,1298,17,24,13.55,21:20:24.05953,
81,1,1213,22,12,19.75,04:24:39.617709,
97,1,73,23,17,8.70,08:02:33.180764,
186,1,340,25,14,6.17,10:22:25.530549,1922
81,1,523,19,21,4.89,14:21:46.639556,
49,1,39,13,14,17.22,14:53:55.145695,
49,1,700,17,26,18.05,05:17:48.914203,
121,1,870,15,18,14.70,23:10:12.834771,1010
121,1,46,26,12,11.92,04:23:14.408788,
189,1,969,15,18,14.70,02:41:24.254347,1010
97,1,1284,27,18,16.53,17:03:15.441893,
121,1,100,24,20,19.88,15:58:43.390819,
189,1,959,11,12,16.60,00:54:19.209037,
49,1,796,16,20,10.11,08:17:01.140837,
81,1,1288,15,18,14.70,23:05:28.714314,1010
189,1,134,11,16,13.72,06:24:37.321799,
49,1,922,30,25,15.60,03:48:24.934717,
259,1,1119,16,23,6.09,00:47:01.927149,
259,1,984,30,12,10.17,14:40:32.859652,
186,1,319,23,24,15.78,17:33:10.907118,
3,1,964,20,26,12.80,12:13:17.213303,
49,1,396,16,21,14.18,05:12:13.079082,
121,1,314,16,19,6.37,14:58:00.046466,
121,1,1146,11,30,16.29,11:50:51.444919,
189,1,556,22,26,10.25,08:29:36.862609,
189,1,1342,12,14,10.05,18:12:57.071774,488
186,1,505,29,29,7.78,14:33:08.652426,
97,1,1226,16,30,12.17,04:15:20.918214,
81,1,595,17,28,15.24,02:45:34.532256,
186,1,457,18,13,8.82,13:46:41.790764,
97,1,923,23,28,7.99,10:44:40.365121,
49,1,979,25,14,6.17,14:29:55.425258,1922
189,1,57,25,29,4.75,11:59:14.010177,
81,1,884,18,12,15.68,13:30:43.517192,565
189,1,1168,20,25,5.34,21:11:59.757707,
97,1,1024,20,19,14.62,23:05:38.724609,1648
97,1,701,22,14,19.53,18:56:17.565326,
186,1,891,12,12,5.11,06:44:36.685344,
186,1,1349,27,17,3.99,08:17:50.015925,
186,1,314,14,28,6.81,23:00:17.518776,
81,1,1166,16,12,13.89,12:29:24.857301,1794
121,1,1361,26,16,6.35,00:10:47.546876,
121,1,612,17,26,4.68,23:03:54.573133,
49,1,908,30,18,10.17,14:46:11.484951,
49,1,1343,25,14,6.17,19:26:42.28138,1922
81,1,1174,12,14,10.05,14:25:40.186021,488
121,1,1163,17,12,6.72,13:48:21.399466,
189,1,116,19,29,15.70,06:35:28.11492,
186,1,1044,18,14,8.38,22:50:32.129462,985
189,1,118,20,19,14.62,19:11:56.766656,1648
3,1,1396,17,22,9.22,06:23:42.448516,
49,1,541,28,11,5.53,00:50:42.239561,
49,1,530,17,19,8.14,02:46:58.591495,
189,1,79,18,14,12.48,17:32:52.74262,
81,1,843,17,25,4.09,10:08:15.435543,
186,1,1113,14,25,9.59,04:26:08.208389,
49,1,852,23,30,11.83,09:54:06.194692,
97,1,132,29,21,15.64,14:26:36.15369,
97,1,96,29,23,9.42,08:19:21.241166,
121,1,909,22,22,3.93,10:39:35.987497,
259,1,945,16,20,15.90,15:44:27.378669,
97,1,871,26,26,7.17,15:42:00.605071,
97,1,763,19,24,11.10,06:41:02.417894,
97,1,18,26,15,16.81,19:20:21.805972,
97,1,1210,27,15,11.76,16:58:11.177024,
97,1,680,30,25,3.14,17:43:13.206435,
97,1,1355,30,19,9.52,15:15:50.284909,
189,1,754,13,19,14.94,20:37:07.596039,
186,1,1325,13,27,15.97,18:42:34.541796,
49,1,1063,22,27,15.55,08:06:16.522782,
186,1,1000,15,15,6.76,04:46:58.874703,
189,1,483,25,22,19.06,01:50:53.216786,
3,1,524,16,18,7.30,03:50:38.260071,
49,1,1397,14,14,10.38,09:50:13.598094,
81,1,459,13,20,10.86,01:04:53.635325,
3,1,824,30,14,10.80,00:06:32.210813,
189,1,243,19,29,15.70,02:02:56.923621,
81,1,31,16,19,12.32,17:06:44.834662,1471
189,1,1451,18,30,19.94,11:56:38.315863,
97,1,1258,17,25,13.01,11:36:15.912046,
81,1,629,23,30,11.83,19:59:21.917953,
3,1,1453,19,21,4.89,18:47:56.219515,
81,1,715,18,24,14.84,21:37:45.198455,
3,1,177,21,14,8.63,05:56:46.680465,
259,1,612,25,14,6.17,15:28:50.601736,1922
49,1,1249,26,15,17.13,01:24:44.882999,
81,1,71,16,21,14.18,00:05:16.534227,
189,1,99,19,20,9.65,00:44:37.072822,
189,1,1229,26,26,16.55,21:35:35.214285,
3,1,1011,20,19,14.62,10:43:12.66824,1648
81,1,1067,20,19,14.62,18:55:03.929238,1648
3,1,279,19,30,6.42,18:47:22.879353,1083
189,1,686,13,19,15.73,22:38:43.79521,
3,1,257,21,14,11.98,10:49:46.939284,
186,1,240,28,27,17.92,03:49:03.753111,
97,1,464,11,26,9.14,11:30:53.593662,
49,1,497,23,24,19.72,02:49:35.036228,
97,1,860,28,11,5.53,17:59:40.406568,
189,1,1027,24,18,16.61,15:09:40.570468,
186,1,235,18,23,4.31,21:10:45.107272,
49,1,1009,20,14,18.35,01:17:55.597794,1096
97,1,1453,16,20,15.90,01:07:41.756638,
186,1,169,29,25,13.78,22:19:09.673891,
189,1,1193,24,18,3.54,21:16:09.372047,
49,1,893,20,19,10.67,08:12:53.517421,
121,1,11,25,30,5.08,21:21:19.350757,
97,1,762,15,14,10.21,14:26:26.936589,
189,1,1263,13,24,19.59,13:15:26.996324,
186,1,552,21,25,18.28,01:06:34.657572,
81,1,1107,13,29,10.22,19:12:47.536338,
3,1,360,29,23,12.83,20:34:43.897761,
49,1,688,12,13,16.47,04:41:42.273668,
189,1,501,16,26,18.97,04:10:21.933009,
97,1,473,20,17,17.97,05:19:03.203771,
259,1,361,25,29,4.77,00:57:53.281757,
189,1,1444,25,14,6.17,16:43:34.694284,1922
186,1,604,12,13,17.79,22:59:19.214494,
259,1,19,28,24,15.08,08:26:34.017911,
49,1,816,25,14,6.17,18:21:58.323478,1922
189,1,504,18,15,8.04,08:21:59.09014,
121,1,659,29,23,12.83,10:06:31.616105,
186,1,1328,25,20,12.95,09:07:33.681377,
49,1,364,25,14,14.66,19:21:10.939477,
49,1,20,13,23,9.41,15:12:31.068424,
81,1,577,15,27,5.91,18:09:03.228656,
186,1,517,28,17,6.31,08:16:56.114998,
97,1,259,19,30,6.42,16:49:53.363575,1083
3,1,1246,27,13,8.41,04:31:51.218845,
186,1,412,11,26,9.14,05:47:45.208141,
189,1,304,30,30,10.74,06:11:13.256212,
189,1,443,27,30,8.78,02:16:56.207441,
81,1,530,21,15,16.74,03:11:29.530462,
49,1,255,17,25,15.52,15:48:11.43838,
121,1,50,25,17,10.15,22:07:32.463453,
49,1,360,23,14,17.53,22:58:47.982182,
189,1,1269,11,25,18.53,20:50:00.525108,
97,1,1407,16,12,13.89,10:42:20.514235,1794
186,1,183,17,26,14.21,06:07:18.950722,
81,1,42,13,19,18.28,00:00:33.766639,
189,1,1216,13,15,8.04,12:26:57.52945,
81,1,309,28,26,10.28,00:39:57.143392,
186,1,425,28,23,15.40,13:00:08.740185,
121,1,996,14,25,10.73,05:03:26.224624,
97,1,509,11,14,14.96,00:55:07.736094,
186,1,446,18,14,8.38,00:02:19.704137,985
186,1,743,27,19,3.51,10:32:31.975906,
97,1,1054,16,23,6.09,00:26:12.563054,
49,1,551,16,16,13.73,00:53:12.801349,
189,1,533,19,21,7.28,22:08:58.591293,
3,1,606,22,22,3.93,05:53:35.373097,
3,1,454,22,29,15.82,01:58:26.630784,
259,1,684,15,30,12.37,07:52:52.479614,
81,1,313,25,24,9.12,08:53:03.901127,
49,1,310,27,15,11.76,11:08:10.497083,
189,1,142,16,20,15.90,02:04:33.655816,
259,1,690,18,14,8.38,01:13:29.019801,985
81,1,726,19,20,9.65,01:16:06.977962,
259,1,1374,25,30,18.12,10:21:27.542525,
49,1,503,15,13,4.78,11:40:23.580006,
189,1,989,18,29,19.09,15:00:09.136281,
97,1,1098,18,12,15.68,20:21:03.173149,565
3,1,170,13,19,15.73,04:49:08.758209,
3,1,1042,16,20,15.90,12:20:31.439446,
121,1,798,28,13,6.57,17:17:20.122414,
121,1,159,15,19,11.57,10:09:55.153416,
121,1,1429,13,24,11.50,10:56:22.240317,
186,1,1080,16,12,13.89,05:19:32.726743,1794
121,1,613,23,18,6.31,09:27:10.704577,
3,1,730,17,24,13.55,08:34:53.562147,
81,1,77,26,16,6.35,12:10:36.431826,
3,1,614,23,28,12.07,11:14:02.952559,
3,1,330,19,13,5.86,03:19:01.118623,
3,1,1417,19,21,18.03,14:37:12.557507,
189,1,644,21,20,7.84,10:36:14.67093,
3,1,343,18,14,8.38,06:59:55.946396,985
259,1,17,26,15,16.81,17:28:33.079082,
259,1,1488,16,25,4.31,13:55:24.563817,
186,1,771,16,25,3.48,20:43:59.122759,
97,1,965,29,19,11.46,03:15:12.95107,
49,1,1288,29,21,15.64,16:42:50.45742,
81,1,604,15,20,3.15,19:39:31.506063,
259,1,1319,26,24,17.81,09:17:53.697338,
3,1,992,13,18,16.45,20:13:20.626424,
189,1,567,22,25,10.02,04:36:49.299847,
3,1,359,12,23,6.95,20:27:48.858829,
121,1,795,19,24,11.10,23:28:06.682016,
189,1,320,12,26,15.49,16:58:20.875537,
121,1,773,15,18,14.70,01:38:51.8194,1010
259,1,1363,12,25,18.55,08:41:36.176842,
259,1,995,26,26,8.29,11:28:26.19366,
121,1,538,29,18,13.12,08:30:23.948455,
189,1,644,25,25,17.15,09:25:08.614724,
3,1,887,15,20,3.15,03:18:28.361835,
121,1,895,17,26,14.21,12:19:24.404966,
186,1,1122,20,19,14.62,11:57:44.117026,1648
121,1,1098,25,16,4.78,00:43:37.423812,
186,1,315,21,29,10.65,14:10:43.355093,
121,1,895,20,27,10.44,20:18:36.436677,
121,1,978,19,13,5.10,02:48:54.348486,
186,1,768,15,25,14.40,14:09:07.829361,
49,1,808,16,19,16.61,19:37:20.465736,
121,1,921,15,18,14.70,02:28:17.565811,1010
49,1,907,16,12,13.89,01:22:30.738887,1794
3,1,134,25,14,6.17,00:38:26.678939,1922
189,1,145,21,26,9.43,16:46:30.718893,
3,1,1304,21,19,18.30,14:55:17.048831,
259,1,1257,16,14,17.59,17:29:48.449302,1520
3,1,1309,22,26,8.19,05:16:38.960639,
121,1,451,17,25,4.09,06:16:54.492529,
259,1,1440,26,17,6.97,17:33:24.527003,
189,1,223,16,23,14.43,14:55:54.258419,
186,1,753,16,20,10.11,07:40:45.776738,
186,1,17,17,23,10.77,21:15:57.561432,
3,1,655,11,13,15.57,11:33:05.917818,
97,1,924,16,17,15.31,04:23:15.186878,1004
81,1,669,14,13,13.78,17:58:59.9905,
186,1,1413,25,29,18.52,12:52:56.341412,
81,1,747,11,13,15.57,18:39:58.799345,
3,1,683,16,21,5.04,15:05:35.38324,
186,1,578,16,12,13.89,00:56:48.991608,1794
3,1,1045,12,13,5.80,15:41:31.518836,
186,1,953,18,20,8.59,22:00:06.258571,
81,1,633,19,16,11.99,10:46:38.762321,
121,1,825,27,11,11.42,16:10:16.29257,
49,1,1147,27,15,11.76,22:45:00.289597,
49,1,1354,15,14,10.21,08:11:43.490275,
97,1,372,21,19,18.30,09:40:15.078651,
81,1,912,26,27,15.27,06:05:44.501721,
81,1,1450,17,24,13.55,08:47:24.269486,
49,1,802,18,14,8.38,23:08:37.801377,985
81,1,104,11,26,6.86,18:54:09.786216,
189,1,1125,26,27,15.27,12:46:06.678133,
259,1,345,16,19,12.32,17:35:37.048109,1471
81,1,510,24,26,16.37,05:22:31.215497,
121,1,580,26,12,19.96,10:02:35.07541,
186,1,920,25,25,6.13,22:29:50.104578,
259,1,635,20,19,14.62,07:18:39.296827,1648
121,1,354,15,16,15.76,17:44:34.980646,
97,1,687,30,19,11.52,13:02:35.556099,
189,1,342,15,18,14.70,08:58:37.070129,1010
97,1,1334,15,13,4.78,17:34:04.702177,
49,1,1487,14,20,8.51,12:09:37.596282,
49,1,370,22,26,8.19,00:05:22.841528,
186,1,1500,25,14,6.17,04:13:02.857709,1922
259,1,192,29,15,11.73,02:48:24.776986,
81,1,951,29,21,15.81,05:43:46.759901,
186,1,874,15,18,14.70,21:50:35.160722,1010
259,1,1402,17,23,12.75,04:32:21.882385,
81,1,758,22,27,5.52,23:42:59.458039,
121,1,1409,25,14,14.66,16:55:17.967293,
3,1,832,18,17,16.93,04:07:57.228126,
121,1,984,12,12,16.22,02:27:27.194732,1799
97,1,1509,25,19,14.06,19:07:14.442595,
97,1,502,11,24,6.92,23:42:39.753242,
49,1,54,13,14,17.22,00:26:13.11807,
81,1,844,11,25,17.89,23:56:30.414883,
97,1,1424,17,19,8.14,13:21:58.878349,
81,1,507,18,15,8.04,20:41:40.17988,
97,1,564,17,24,13.44,22:37:40.001479,
259,1,73,22,14,19.53,11:37:15.233238,
49,1,840,19,30,6.42,09:05:53.105118,1083
49,1,599,27,21,18.48,05:29:27.49762,
81,1,1100,13,19,18.28,23:48:54.062528,
189,1,686,19,22,18.02,02:25:30.845255,
186,1,850,19,30,6.42,09:39:53.587596,1083
97,1,217,16,12,13.89,06:05:59.509924,1794
121,1,1154,25,22,5.70,04:18:32.236682,
121,1,1411,20,23,11.83,23:30:01.025666,
97,1,958,13,27,13.24,18:53:45.760503,
3,1,1024,24,30,15.18,09:22:18.551891,
121,1,928,11,27,5.34,12:32:42.674364,
186,1,439,20,19,14.62,18:05:57.935068,1648
189,1,208,19,20,5.58,00:23:12.510525,
189,1,615,25,16,18.51,13:22:05.739262,
81,1,977,16,20,10.11,17:11:07.248604,
189,1,1095,12,13,5.80,19:21:09.683997,
121,1,751,18,14,4.91,04:59:24.731964,
259,1,1043,29,23,9.42,01:35:45.290136,
49,1,873,25,14,6.17,10:20:04.560599,1922
186,1,50,21,24,13.78,13:25:23.118962,
259,1,1147,22,29,15.46,05:11:18.89854,
186,1,1452,27,30,10.20,21:44:12.710337,
189,1,794,30,26,8.59,11:40:56.026999,
121,1,696,29,18,14.06,03:36:53.415941,
49,1,633,26,23,16.92,18:29:07.581341,
49,1,24,20,17,17.97,11:41:38.735013,
97,1,1055,15,24,7.98,22:47:08.042752,
97,1,1085,16,12,13.89,15:28:11.692284,1794
121,1,149,29,15,17.59,19:16:10.377931,
121,1,464,28,23,15.40,17:38:05.985919,
189,1,1252,22,17,4.74,19:37:00.906577,1810
97,1,1157,27,30,17.60,07:11:44.08733,
121,1,483,25,14,3.31,23:05:25.429278,
189,1,1211,11,27,12.66,08:20:27.535257,
3,1,902,21,20,7.84,12:35:19.358217,
189,1,319,21,26,11.65,15:58:59.698196,
259,1,57,15,26,14.34,02:56:24.067529,
186,1,1366,15,30,12.37,09:50:23.967818,
49,1,207,25,14,6.17,09:54:50.348388,1922
81,1,1020,11,23,14.23,12:35:37.588839,
3,1,1410,13,14,7.73,18:57:19.936214,
121,1,162,13,14,7.46,12:29:52.452307,
97,1,83,26,21,17.26,17:02:07.576598,
186,1,838,19,28,5.32,00:45:51.389745,
121,1,1005,13,27,15.97,02:12:19.350189,
121,1,1467,20,14,18.35,22:52:03.266181,1096
97,1,1084,26,20,5.58,13:37:00.667752,
97,1,1320,13,14,7.73,04:28:05.18911,
189,1,599,18,14,8.95,15:09:34.139777,
186,1,191,29,24,10.12,21:39:16.112908,
97,1,741,29,26,19.93,05:40:40.55437,
3,1,1228,18,14,8.38,22:32:18.987908,985
121,1,1042,29,19,13.06,09:36:19.822659,
49,1,475,29,18,17.51,15:44:08.41848,
189,1,1139,13,12,14.31,07:21:06.57519,
186,1,1219,17,28,15.24,06:07:11.030648,
49,1,517,14,20,8.51,01:48:13.702698,
3,1,359,30,30,10.91,05:52:12.719765,
49,1,78,16,19,12.32,01:52:55.12933,1471
259,1,1382,12,12,16.22,08:30:09.094131,1799
189,1,989,24,28,6.77,23:48:41.850449,
3,1,1156,16,27,13.56,08:56:14.426432,
81,1,422,21,15,17.41,18:38:13.411185,
121,1,833,11,27,6.61,22:35:44.983849,
97,1,1363,18,30,17.15,14:11:48.780127,
81,1,853,15,26,14.34,16:46:09.215628,
3,1,340,16,21,7.43,20:54:20.697032,
259,1,895,22,29,15.46,20:11:22.719859,
81,1,534,14,23,13.68,15:15:24.81467,
81,1,609,11,11,10.39,03:20:54.955939,
186,1,1390,12,12,16.22,23:21:11.003969,1799
97,1,40,12,14,10.05,19:36:50.718963,488
81,1,938,27,30,19.19,10:53:03.328133,
3,1,339,23,24,19.72,02:52:34.322831,
81,1,133,11,12,12.84,13:50:50.71816,487
97,1,1277,27,11,11.42,02:33:32.724425,
186,1,1291,17,26,19.61,03:44:23.284066,
49,1,994,18,19,3.70,17:19:49.587181,
97,1,595,28,11,5.53,07:38:23.288828,
259,1,712,11,26,9.37,15:45:53.161707,
97,1,1125,25,13,18.58,03:14:19.105198,
81,1,28,16,16,4.27,01:34:14.977466,
121,1,416,12,12,16.22,15:20:37.265914,1799
49,1,115,15,11,3.78,22:06:18.495078,
49,1,376,26,26,16.55,03:56:37.855701,
189,1,1523,25,13,5.69,07:17:54.508766,
259,1,217,23,20,3.71,03:49:52.303918,
49,1,597,19,19,17.71,00:50:47.82143,
259,1,28,17,30,4.61,06:37:08.499886,
186,1,656,25,25,6.13,06:20:18.501546,
121,1,836,25,14,6.17,07:49:43.642605,1922
49,1,611,27,30,17.60,10:09:54.491204,
49,1,389,19,12,3.75,09:47:27.722991,
81,1,1286,12,11,18.59,08:44:54.372956,
189,1,575,15,25,12.14,22:37:34.023436,
3,1,231,27,17,6.06,05:55:28.009998,
97,1,1177,28,18,19.73,23:42:12.070625,
3,1,1402,25,30,14.22,05:04:52.482981,
259,1,1221,16,12,13.89,14:01:13.381817,1794
3,1,291,16,30,13.56,00:07:41.90671,
49,1,1329,12,30,11.29,07:34:29.40723,
81,1,1039,22,17,5.68,06:08:23.464169,
97,1,310,19,20,9.36,00:56:30.090991,
81,1,300,19,27,5.86,06:39:50.764634,
3,1,11,25,25,5.42,19:01:13.092521,
259,1,1355,29,22,7.00,02:09:09.279704,
49,1,1372,12,20,13.11,03:44:13.692995,
186,1,1399,16,12,13.89,09:13:00.157026,1794
3,1,931,25,25,5.42,03:39:41.794742,
121,1,1210,20,11,7.45,18:21:28.421497,
3,1,47,30,14,10.80,02:16:51.867867,
186,1,394,22,30,16.47,11:58:42.722866,
259,1,951,20,21,19.71,07:38:30.226444,
121,1,1311,24,21,19.99,14:04:26.232154,
186,1,1173,21,29,10.65,18:49:21.682055,
121,1,303,25,14,6.17,01:19:08.25383,1922
186,1,890,19,29,15.70,18:00:31.746914,
81,1,755,23,28,15.04,08:43:46.053728,
81,1,393,30,14,10.80,19:54:57.805701,
97,1,1099,13,17,5.36,12:12:21.983109,
186,1,506,25,19,14.06,11:20:49.874291,
3,1,1092,11,13,19.54,07:03:59.407721,
259,1,1315,19,28,7.27,17:40:17.511806,
3,1,29,19,18,11.57,15:37:50.714528,
3,1,922,20,19,14.62,03:22:00.135579,1648
121,1,502,25,29,18.52,01:28:17.645814,
49,1,1539,16,12,13.89,10:44:14.740508,1794
189,1,285,12,12,16.22,04:39:22.623254,1799
186,1,110,18,29,14.77,07:32:07.9514,
121,1,194,18,16,3.42,21:28:17.585289,
121,1,348,16,19,15.98,18:35:30.27365,
259,1,1288,18,12,15.68,17:50:46.443176,565
189,1,144,23,26,5.93,19:40:45.117743,
81,1,406,25,19,17.79,15:42:31.753014,
121,1,1283,29,15,17.59,03:07:18.90966,
186,1,1337,30,18,10.17,08:24:00.836436,
186,1,1085,15,20,15.67,22:04:56.353426,
49,1,966,22,23,11.54,12:41:22.206139,
81,1,879,20,14,18.35,08:28:49.131007,1096
186,1,840,14,21,3.40,23:46:41.022171,
3,1,1307,18,25,16.82,05:22:24.876532,
121,1,825,23,28,7.99,07:12:22.092208,
186,1,455,14,25,9.59,02:09:20.875012,
121,1,1049,21,16,12.30,14:20:00.238073,
259,1,22,26,26,7.17,19:26:03.231456,
186,1,528,11,30,16.29,20:36:27.854835,
189,1,321,21,16,12.30,12:34:45.106606,
3,1,1153,20,14,18.35,09:54:56.263247,1096
3,1,124,20,14,18.35,02:24:18.765728,1096
189,1,312,17,28,15.24,21:21:08.145736,
97,1,330,24,22,18.12,06:14:32.900001,
121,1,1044,23,14,6.33,01:15:28.43026,
121,1,385,30,30,10.91,21:43:46.025141,
49,1,829,24,14,6.33,13:52:45.689255,889
121,1,635,25,19,14.06,03:51:52.504514,
259,1,968,29,13,16.54,03:30:01.677323,
49,1,996,30,30,19.03,20:49:17.934175,
189,1,677,22,29,3.40,10:51:51.714708,
259,1,1008,16,30,13.56,02:13:50.916993,
121,1,1047,22,19,19.08,21:14:57.138344,1811
186,1,678,29,27,4.96,15:38:17.484004,
49,1,1105,15,18,14.70,13:18:54.414643,1010
97,1,899,17,24,13.44,00:53:19.241585,
186,1,1392,16,12,13.89,15:39:17.092752,1794
81,1,1115,14,29,5.12,23:08:17.947025,
49,1,1408,25,14,6.17,06:54:21.224297,1922
49,1,397,23,22,8.66,01:54:30.465579,
81,1,141,25,13,6.84,15:00:40.316581,
259,1,1229,25,14,6.17,05:47:16.068497,1922
49,1,364,28,13,6.57,11:49:52.003372,
186,1,286,13,24,8.79,05:20:46.053059,
259,1,592,11,15,8.64,02:49:35.253235,
81,1,849,27,23,9.86,09:50:28.977194,
259,1,542,22,29,15.74,05:33:59.639448,
186,1,94,20,14,18.35,22:30:25.488494,1096
189,1,946,11,26,8.58,12:06:45.207074,
189,1,1229,29,25,9.25,01:35:03.23333,
3,1,112,30,11,17.99,14:24:40.450803,
186,1,1270,20,25,15.30,01:31:23.714808,
3,1,24,25,13,4.15,12:16:19.198618,
3,1,1246,16,14,17.59,01:08:33.409894,1520
259,1,944,20,30,15.17,10:04:45.999485,
121,1,1310,22,22,3.93,03:41:24.613779,
3,1,1015,26,26,10.35,02:14:33.553452,
49,1,1549,17,24,13.55,19:51:23.127184,
49,1,825,15,11,10.64,02:50:18.83446,
97,1,682,20,23,11.83,23:35:54.259117,
121,1,272,22,27,15.55,12:28:14.108808,
49,1,1437,22,23,17.73,15:46:02.445476,
81,1,776,26,20,5.58,19:48:42.823652,
3,1,1459,26,12,3.34,22:46:38.204154,
97,1,419,25,18,11.79,15:25:00.729337,
49,1,245,12,19,13.42,07:39:36.333701,
49,1,412,23,28,7.99,00:30:30.025285,
186,1,273,15,18,14.70,06:42:49.191643,1010
49,1,331,15,15,7.50,14:51:54.811363,
81,1,1453,28,19,5.24,07:21:12.794815,
121,1,1493,20,14,18.35,22:19:58.910027,1096
97,1,537,11,22,19.19,18:29:51.051415,
3,1,1004,11,13,6.63,10:22:19.690594,
3,1,56,12,14,10.05,23:23:17.585975,488
97,1,1373,13,23,17.11,11:31:16.74847,
186,1,1234,29,15,11.73,00:58:46.006687,
3,1,1139,24,18,9.27,20:05:23.928126,
97,1,1099,25,14,6.17,08:45:00.892666,1922
186,1,203,20,11,7.45,00:29:27.178393,
49,1,816,21,14,8.63,08:16:06.513763,
97,1,491,20,14,18.35,05:00:01.982069,1096
3,1,1499,14,20,8.51,10:03:37.959592,
